x;y;u
-0.06;-0.63;0.203256
-0.06;-0.62;0.210942
-0.06;-0.61;0.218615
-0.06;-0.6;0.226273
-0.06;-0.59;0.233912
-0.06;-0.58;0.241531
-0.06;-0.57;0.249125
-0.06;-0.56;0.256693
-0.06;-0.55;0.264231
-0.06;-0.54;0.271736
-0.06;-0.53;0.279205
-0.06;-0.52;0.286634
-0.06;-0.51;0.29402
-0.06;-0.5;0.30136
-0.06;-0.49;0.308649
-0.06;-0.48;0.315884
-0.06;-0.47;0.323062
-0.06;-0.46;0.330178
-0.06;-0.45;0.337229
-0.06;-0.44;0.34421
-0.06;-0.43;0.351118
-0.06;-0.42;0.357949
-0.06;-0.41;0.364697
-0.06;-0.4;0.37136
-0.06;-0.39;0.377933
-0.06;-0.38;0.384412
-0.06;-0.37;0.390791
-0.06;-0.36;0.397068
-0.06;-0.35;0.403237
-0.06;-0.34;0.409295
-0.06;-0.33;0.415237
-0.06;-0.32;0.421058
-0.06;-0.31;0.426754
-0.06;-0.3;0.432321
-0.06;-0.29;0.437755
-0.06;-0.28;0.443051
-0.06;-0.27;0.448205
-0.06;-0.26;0.453213
-0.06;-0.25;0.458071
-0.06;-0.24;0.462774
-0.06;-0.23;0.46732
-0.06;-0.22;0.471703
-0.06;-0.21;0.475921
-0.06;-0.2;0.479969
-0.06;-0.19;0.483844
-0.06;-0.18;0.487543
-0.06;-0.17;0.491061
-0.06;-0.16;0.494397
-0.06;-0.15;0.497547
-0.06;-0.14;0.500507
-0.06;-0.13;0.503276
-0.06;-0.12;0.505851
-0.06;-0.11;0.508229
-0.06;-0.1;0.510407
-0.06;-0.09;0.512385
-0.06;-0.08;0.51416
-0.06;-0.07;0.51573
-0.06;-0.06;0.517094
-0.06;-0.05;0.51825
-0.06;-0.04;0.519197
-0.06;-0.03;0.519935
-0.06;-0.02;0.520463
-0.06;-0.01;0.52078
-0.06;0;0.520886
-0.06;0.01;0.52078
-0.06;0.02;0.520464
-0.06;0.03;0.519936
-0.06;0.04;0.519199
-0.06;0.05;0.518251
-0.06;0.06;0.517096
-0.06;0.07;0.515732
-0.06;0.08;0.514162
-0.06;0.09;0.512388
-0.06;0.1;0.510411
-0.06;0.11;0.508232
-0.06;0.12;0.505855
-0.06;0.13;0.503281
-0.06;0.14;0.500512
-0.06;0.15;0.497552
-0.06;0.16;0.494403
-0.06;0.17;0.491067
-0.06;0.18;0.487549
-0.06;0.19;0.483851
-0.06;0.2;0.479976
-0.06;0.21;0.475928
-0.06;0.22;0.471711
-0.06;0.23;0.467328
-0.06;0.24;0.462783
-0.06;0.25;0.45808
-0.06;0.26;0.453222
-0.06;0.27;0.448215
-0.06;0.28;0.443061
-0.06;0.29;0.437765
-0.06;0.3;0.432332
-0.06;0.31;0.426765
-0.06;0.32;0.42107
-0.06;0.33;0.415249
-0.06;0.34;0.409308
-0.06;0.35;0.403251
-0.06;0.36;0.397082
-0.06;0.37;0.390806
-0.06;0.38;0.384427
-0.06;0.39;0.37795
-0.06;0.4;0.371378
-0.06;0.41;0.364715
-0.06;0.42;0.357968
-0.06;0.43;0.351138
-0.06;0.44;0.344231
-0.06;0.45;0.337251
-0.06;0.46;0.330202
-0.06;0.47;0.323087
-0.06;0.48;0.315911
-0.06;0.49;0.308677
-0.06;0.5;0.30139
-0.06;0.51;0.294053
-0.06;0.52;0.286669
-0.06;0.53;0.279242
-0.06;0.54;0.271776
-0.06;0.55;0.264274
-0.06;0.56;0.25674
-0.06;0.57;0.249175
-0.06;0.58;0.241584
-0.06;0.59;0.23397
-0.06;0.6;0.226335
-0.06;0.61;0.218682
-0.06;0.62;0.211015
-0.06;0.63;0.203334
-0.06;0.64;0.195644
-0.06;0.65;0.187946
-0.06;0.66;0.180243
-0.06;0.67;0.172537
-0.06;0.68;0.16483
-0.06;0.69;0.157124
-0.06;0.7;0.149422
-0.06;0.71;0.141723
-0.06;0.72;0.134032
-0.06;0.73;0.126348
-0.06;0.74;0.118674
-0.06;0.75;0.11101
-0.06;0.76;0.103357
-0.06;0.77;0.095716
-0.06;0.78;0.0880875
-0.06;0.79;0.0804714
-0.06;0.8;0.0728675
-0.06;0.81;0.0656256
-0.06;0.82;0.059051
-0.06;0.83;0.0530766
-0.06;0.84;0.0476413
-0.06;0.85;0.0426897
-0.06;0.86;0.0381711
-0.06;0.87;0.0340393
-0.06;0.88;0.0302518
-0.06;0.89;0.0267699
-0.06;0.9;0.0235578
-0.06;0.91;0.0205826
-0.06;0.92;0.0178137
-0.06;0.93;0.0152228
-0.06;0.94;0.0127832
-0.06;0.95;0.0104699
-0.06;0.96;0.0082593
-0.06;0.97;0.00612861
-0.06;0.98;0.00405597
-0.06;0.99;0.00202008
-0.04;-1;2.7015e-33
-0.04;-0.99;0.00202592
-0.04;-0.98;0.00406772
-0.04;-0.97;0.00614635
-0.04;-0.96;0.00828319
-0.04;-0.95;0.0105001
-0.04;-0.94;0.01282
-0.04;-0.93;0.0152664
-0.04;-0.92;0.0178647
-0.04;-0.91;0.0206412
-0.04;-0.9;0.0236246
-0.04;-0.89;0.0268453
-0.04;-0.88;0.0303365
-0.04;-0.87;0.0341338
-0.04;-0.86;0.0382762
-0.04;-0.85;0.042806
-0.04;-0.84;0.0477696
-0.04;-0.83;0.0532176
-0.04;-0.82;0.0592058
-0.04;-0.81;0.0657942
-0.04;-0.8;0.0730503
-0.04;-0.79;0.0806717
-0.04;-0.78;0.088304
-0.04;-0.77;0.0959473
-0.04;-0.76;0.103602
-0.04;-0.75;0.111269
-0.04;-0.74;0.118946
-0.04;-0.73;0.126633
-0.04;-0.72;0.134328
-0.04;-0.71;0.142032
-0.04;-0.7;0.149741
-0.04;-0.69;0.157455
-0.04;-0.68;0.165171
-0.04;-0.67;0.172888
-0.04;-0.66;0.180604
-0.04;-0.65;0.188316
-0.04;-0.64;0.196023
-0.04;-0.63;0.203722
-0.04;-0.62;0.211411
-0.04;-0.61;0.219086
-0.04;-0.6;0.226747
-0.04;-0.59;0.234389
-0.04;-0.58;0.24201
-0.04;-0.57;0.249608
-0.04;-0.56;0.257179
-0.04;-0.55;0.26472
-0.04;-0.54;0.272228
-0.04;-0.53;0.279699
-0.04;-0.52;0.287131
-0.04;-0.51;0.29452
-0.04;-0.5;0.301863
-0.04;-0.49;0.309155
-0.04;-0.48;0.316394
-0.04;-0.47;0.323575
-0.04;-0.46;0.330694
-0.04;-0.45;0.337748
-0.04;-0.44;0.344732
-0.04;-0.43;0.351643
-0.04;-0.42;0.358477
-0.04;-0.41;0.365229
-0.04;-0.4;0.371895
-0.04;-0.39;0.378471
-0.04;-0.38;0.384952
-0.04;-0.37;0.391335
-0.04;-0.36;0.397615
-0.04;-0.35;0.403787
-0.04;-0.34;0.409847
-0.04;-0.33;0.415791
-0.04;-0.32;0.421615
-0.04;-0.31;0.427314
-0.04;-0.3;0.432884
-0.04;-0.29;0.43832
-0.04;-0.28;0.443619
-0.04;-0.27;0.448775
-0.04;-0.26;0.453786
-0.04;-0.25;0.458646
-0.04;-0.24;0.463352
-0.04;-0.23;0.467899
-0.04;-0.22;0.472285
-0.04;-0.21;0.476504
-0.04;-0.2;0.480554
-0.04;-0.19;0.484431
-0.04;-0.18;0.488131
-0.04;-0.17;0.491652
-0.04;-0.16;0.494989
-0.04;-0.15;0.49814
-0.04;-0.14;0.501102
-0.04;-0.13;0.503872
-0.04;-0.12;0.506448
-0.04;-0.11;0.508827
-0.04;-0.1;0.511007
-0.04;-0.09;0.512985
-0.04;-0.08;0.514761
-0.04;-0.07;0.516331
-0.04;-0.06;0.517696
-0.04;-0.05;0.518853
-0.04;-0.04;0.519801
-0.04;-0.03;0.520539
-0.04;-0.02;0.521067
-0.04;-0.01;0.521384
-0.04;0;0.52149
-0.04;0.01;0.521384
-0.04;0.02;0.521067
-0.04;0.03;0.52054
-0.04;0.04;0.519802
-0.04;0.05;0.518854
-0.04;0.06;0.517697
-0.04;0.07;0.516333
-0.04;0.08;0.514763
-0.04;0.09;0.512987
-0.04;0.1;0.511009
-0.04;0.11;0.508829
-0.04;0.12;0.506451
-0.04;0.13;0.503875
-0.04;0.14;0.501105
-0.04;0.15;0.498144
-0.04;0.16;0.494993
-0.04;0.17;0.491656
-0.04;0.18;0.488136
-0.04;0.19;0.484436
-0.04;0.2;0.480559
-0.04;0.21;0.476509
-0.04;0.22;0.47229
-0.04;0.23;0.467905
-0.04;0.24;0.463357
-0.04;0.25;0.458652
-0.04;0.26;0.453792
-0.04;0.27;0.448782
-0.04;0.28;0.443625
-0.04;0.29;0.438327
-0.04;0.3;0.432891
-0.04;0.31;0.427322
-0.04;0.32;0.421623
-0.04;0.33;0.4158
-0.04;0.34;0.409856
-0.04;0.35;0.403796
-0.04;0.36;0.397624
-0.04;0.37;0.391345
-0.04;0.38;0.384963
-0.04;0.39;0.378482
-0.04;0.4;0.371907
-0.04;0.41;0.365241
-0.04;0.42;0.35849
-0.04;0.43;0.351657
-0.04;0.44;0.344747
-0.04;0.45;0.337763
-0.04;0.46;0.33071
-0.04;0.47;0.323592
-0.04;0.48;0.316412
-0.04;0.49;0.309175
-0.04;0.5;0.301884
-0.04;0.51;0.294543
-0.04;0.52;0.287155
-0.04;0.53;0.279725
-0.04;0.54;0.272255
-0.04;0.55;0.264749
-0.04;0.56;0.25721
-0.04;0.57;0.249642
-0.04;0.58;0.242047
-0.04;0.59;0.234428
-0.04;0.6;0.226789
-0.04;0.61;0.219132
-0.04;0.62;0.21146
-0.04;0.63;0.203775
-0.04;0.64;0.19608
-0.04;0.65;0.188377
-0.04;0.66;0.180669
-0.04;0.67;0.172958
-0.04;0.68;0.165245
-0.04;0.69;0.157533
-0.04;0.7;0.149824
-0.04;0.71;0.142118
-0.04;0.72;0.134419
-0.04;0.73;0.126726
-0.04;0.74;0.119042
-0.04;0.75;0.111366
-0.04;0.76;0.103701
-0.04;0.77;0.0960456
-0.04;0.78;0.0884009
-0.04;0.79;0.0807659
-0.04;0.8;0.0731407
-0.04;0.81;0.0658796
-0.04;0.82;0.0592859
-0.04;0.83;0.0532924
-0.04;0.84;0.0478389
-0.04;0.85;0.0428697
-0.04;0.86;0.0383344
-0.04;0.87;0.0341865
-0.04;0.88;0.0303839
-0.04;0.89;0.0268877
-0.04;0.9;0.0236621
-0.04;0.91;0.0206741
-0.04;0.92;0.0178931
-0.04;0.93;0.0152908
-0.04;0.94;0.0128404
-0.04;0.95;0.0105168
-0.04;0.96;0.00829632
-0.04;0.97;0.00615608
-0.04;0.98;0.00407412
-0.04;0.99;0.00202912
-0.02;-1;5.40945e-33
-0.02;-0.99;0.00203261
-0.02;-0.98;0.00408114
-0.02;-0.97;0.00616666
-0.02;-0.96;0.00831057
-0.02;-0.95;0.0105349
-0.02;-0.94;0.0128623
-0.02;-0.93;0.0153168
-0.02;-0.92;0.0179235
-0.02;-0.91;0.020709
-0.02;-0.9;0.0237018
-0.02;-0.89;0.0269325
-0.02;-0.88;0.0304342
-0.02;-0.87;0.0342426
-0.02;-0.86;0.0383966
-0.02;-0.85;0.0429386
-0.02;-0.84;0.0479148
-0.02;-0.83;0.0533761
-0.02;-0.82;0.0593777
-0.02;-0.81;0.0659809
-0.02;-0.8;0.0732529
-0.02;-0.79;0.0808863
-0.02;-0.78;0.0885298
-0.02;-0.77;0.0961833
-0.02;-0.76;0.103847
-0.02;-0.75;0.111521
-0.02;-0.74;0.119204
-0.02;-0.73;0.126896
-0.02;-0.72;0.134596
-0.02;-0.71;0.142302
-0.02;-0.7;0.150015
-0.02;-0.69;0.157731
-0.02;-0.68;0.165449
-0.02;-0.67;0.173168
-0.02;-0.66;0.180885
-0.02;-0.65;0.188599
-0.02;-0.64;0.196307
-0.02;-0.63;0.204007
-0.02;-0.62;0.211697
-0.02;-0.61;0.219374
-0.02;-0.6;0.227035
-0.02;-0.59;0.234679
-0.02;-0.58;0.242302
-0.02;-0.57;0.249901
-0.02;-0.56;0.257473
-0.02;-0.55;0.265016
-0.02;-0.54;0.272525
-0.02;-0.53;0.279999
-0.02;-0.52;0.287432
-0.02;-0.51;0.294823
-0.02;-0.5;0.302167
-0.02;-0.49;0.309461
-0.02;-0.48;0.316702
-0.02;-0.47;0.323884
-0.02;-0.46;0.331005
-0.02;-0.45;0.338061
-0.02;-0.44;0.345047
-0.02;-0.43;0.35196
-0.02;-0.42;0.358795
-0.02;-0.41;0.365549
-0.02;-0.4;0.372217
-0.02;-0.39;0.378794
-0.02;-0.38;0.385278
-0.02;-0.37;0.391662
-0.02;-0.36;0.397943
-0.02;-0.35;0.404117
-0.02;-0.34;0.410179
-0.02;-0.33;0.416125
-0.02;-0.32;0.421951
-0.02;-0.31;0.427651
-0.02;-0.3;0.433222
-0.02;-0.29;0.43866
-0.02;-0.28;0.44396
-0.02;-0.27;0.449118
-0.02;-0.26;0.45413
-0.02;-0.25;0.458991
-0.02;-0.24;0.463698
-0.02;-0.23;0.468247
-0.02;-0.22;0.472634
-0.02;-0.21;0.476855
-0.02;-0.2;0.480906
-0.02;-0.19;0.484784
-0.02;-0.18;0.488485
-0.02;-0.17;0.492006
-0.02;-0.16;0.495345
-0.02;-0.15;0.498497
-0.02;-0.14;0.501459
-0.02;-0.13;0.50423
-0.02;-0.12;0.506807
-0.02;-0.11;0.509186
-0.02;-0.1;0.511367
-0.02;-0.09;0.513346
-0.02;-0.08;0.515122
-0.02;-0.07;0.516693
-0.02;-0.06;0.518057
-0.02;-0.05;0.519214
-0.02;-0.04;0.520163
-0.02;-0.03;0.520901
-0.02;-0.02;0.521429
-0.02;-0.01;0.521746
-0.02;0;0.521852
-0.02;0.01;0.521746
-0.02;0.02;0.521429
-0.02;0.03;0.520902
-0.02;0.04;0.520163
-0.02;0.05;0.519215
-0.02;0.06;0.518058
-0.02;0.07;0.516693
-0.02;0.08;0.515123
-0.02;0.09;0.513347
-0.02;0.1;0.511368
-0.02;0.11;0.509187
-0.02;0.12;0.506808
-0.02;0.13;0.504232
-0.02;0.14;0.501461
-0.02;0.15;0.498498
-0.02;0.16;0.495346
-0.02;0.17;0.492008
-0.02;0.18;0.488487
-0.02;0.19;0.484786
-0.02;0.2;0.480908
-0.02;0.21;0.476857
-0.02;0.22;0.472637
-0.02;0.23;0.46825
-0.02;0.24;0.463701
-0.02;0.25;0.458994
-0.02;0.26;0.454133
-0.02;0.27;0.449121
-0.02;0.28;0.443963
-0.02;0.29;0.438664
-0.02;0.3;0.433226
-0.02;0.31;0.427655
-0.02;0.32;0.421955
-0.02;0.33;0.41613
-0.02;0.34;0.410184
-0.02;0.35;0.404122
-0.02;0.36;0.397948
-0.02;0.37;0.391667
-0.02;0.38;0.385283
-0.02;0.39;0.3788
-0.02;0.4;0.372223
-0.02;0.41;0.365555
-0.02;0.42;0.358802
-0.02;0.43;0.351967
-0.02;0.44;0.345054
-0.02;0.45;0.338069
-0.02;0.46;0.331013
-0.02;0.47;0.323893
-0.02;0.48;0.316711
-0.02;0.49;0.309471
-0.02;0.5;0.302178
-0.02;0.51;0.294834
-0.02;0.52;0.287444
-0.02;0.53;0.280011
-0.02;0.54;0.272539
-0.02;0.55;0.265031
-0.02;0.56;0.257489
-0.02;0.57;0.249918
-0.02;0.58;0.24232
-0.02;0.59;0.234699
-0.02;0.6;0.227057
-0.02;0.61;0.219397
-0.02;0.62;0.211722
-0.02;0.63;0.204033
-0.02;0.64;0.196335
-0.02;0.65;0.188629
-0.02;0.66;0.180917
-0.02;0.67;0.173202
-0.02;0.68;0.165486
-0.02;0.69;0.157769
-0.02;0.7;0.150056
-0.02;0.71;0.142345
-0.02;0.72;0.13464
-0.02;0.73;0.126942
-0.02;0.74;0.119251
-0.02;0.75;0.111569
-0.02;0.76;0.103895
-0.02;0.77;0.0962314
-0.02;0.78;0.088577
-0.02;0.79;0.0809322
-0.02;0.8;0.0732967
-0.02;0.81;0.0660225
-0.02;0.82;0.0594168
-0.02;0.83;0.0534126
-0.02;0.84;0.0479488
-0.02;0.85;0.0429699
-0.02;0.86;0.0384252
-0.02;0.87;0.0342686
-0.02;0.88;0.0304576
-0.02;0.89;0.0269535
-0.02;0.9;0.0237204
-0.02;0.91;0.0207253
-0.02;0.92;0.0179377
-0.02;0.93;0.015329
-0.02;0.94;0.0128725
-0.02;0.95;0.0105432
-0.02;0.96;0.00831715
-0.02;0.97;0.00617154
-0.02;0.98;0.00408437
-0.02;0.99;0.00203421
0;-1;2.71407e-33
0;-0.99;0.00203538
0;-0.98;0.00408671
0;-0.97;0.00617507
0;-0.96;0.00832191
0;-0.95;0.0105492
0;-0.94;0.0128799
0;-0.93;0.0153377
0;-0.92;0.0179478
0;-0.91;0.020737
0;-0.9;0.0237337
0;-0.89;0.0269685
0;-0.88;0.0304745
0;-0.87;0.0342874
0;-0.86;0.0384461
0;-0.85;0.042993
0;-0.84;0.0479743
0;-0.83;0.0534405
0;-0.82;0.0594474
0;-0.81;0.0660552
0;-0.8;0.073331
0;-0.79;0.0809711
0;-0.78;0.0886198
0;-0.77;0.0962772
0;-0.76;0.103944
0;-0.75;0.11162
0;-0.74;0.119305
0;-0.73;0.126999
0;-0.72;0.1347
0;-0.71;0.142407
0;-0.7;0.150119
0;-0.69;0.157835
0;-0.68;0.165554
0;-0.67;0.173272
0;-0.66;0.180989
0;-0.65;0.188703
0;-0.64;0.196411
0;-0.63;0.204111
0;-0.62;0.2118
0;-0.61;0.219477
0;-0.6;0.227139
0;-0.59;0.234783
0;-0.58;0.242405
0;-0.57;0.250004
0;-0.56;0.257577
0;-0.55;0.265119
0;-0.54;0.272629
0;-0.53;0.280103
0;-0.52;0.287537
0;-0.51;0.294928
0;-0.5;0.302272
0;-0.49;0.309567
0;-0.48;0.316807
0;-0.47;0.32399
0;-0.46;0.331112
0;-0.45;0.338168
0;-0.44;0.345155
0;-0.43;0.352068
0;-0.42;0.358904
0;-0.41;0.365658
0;-0.4;0.372326
0;-0.39;0.378904
0;-0.38;0.385388
0;-0.37;0.391773
0;-0.36;0.398055
0;-0.35;0.404229
0;-0.34;0.410292
0;-0.33;0.416238
0;-0.32;0.422064
0;-0.31;0.427765
0;-0.3;0.433336
0;-0.29;0.438775
0;-0.28;0.444075
0;-0.27;0.449233
0;-0.26;0.454246
0;-0.25;0.459107
0;-0.24;0.463815
0;-0.23;0.468364
0;-0.22;0.472751
0;-0.21;0.476972
0;-0.2;0.481024
0;-0.19;0.484902
0;-0.18;0.488604
0;-0.17;0.492125
0;-0.16;0.495464
0;-0.15;0.498616
0;-0.14;0.501579
0;-0.13;0.50435
0;-0.12;0.506927
0;-0.11;0.509306
0;-0.1;0.511487
0;-0.09;0.513466
0;-0.08;0.515242
0;-0.07;0.516813
0;-0.06;0.518178
0;-0.05;0.519335
0;-0.04;0.520284
0;-0.03;0.521022
0;-0.02;0.52155
0;-0.01;0.521867
0;0;0.521973
0;0.01;0.521867
0;0.02;0.52155
0;0.03;0.521022
0;0.04;0.520284
0;0.05;0.519335
0;0.06;0.518178
0;0.07;0.516813
0;0.08;0.515242
0;0.09;0.513466
0;0.1;0.511487
0;0.11;0.509306
0;0.12;0.506927
0;0.13;0.50435
0;0.14;0.501579
0;0.15;0.498616
0;0.16;0.495464
0;0.17;0.492125
0;0.18;0.488604
0;0.19;0.484902
0;0.2;0.481024
0;0.21;0.476972
0;0.22;0.472751
0;0.23;0.468364
0;0.24;0.463815
0;0.25;0.459107
0;0.26;0.454246
0;0.27;0.449233
0;0.28;0.444075
0;0.29;0.438775
0;0.3;0.433336
0;0.31;0.427765
0;0.32;0.422064
0;0.33;0.416238
0;0.34;0.410292
0;0.35;0.404229
0;0.36;0.398055
0;0.37;0.391773
0;0.38;0.385388
0;0.39;0.378904
0;0.4;0.372326
0;0.41;0.365658
0;0.42;0.358904
0;0.43;0.352068
0;0.44;0.345155
0;0.45;0.338168
0;0.46;0.331112
0;0.47;0.32399
0;0.48;0.316807
0;0.49;0.309567
0;0.5;0.302272
0;0.51;0.294928
0;0.52;0.287537
0;0.53;0.280103
0;0.54;0.272629
0;0.55;0.265119
0;0.56;0.257577
0;0.57;0.250004
0;0.58;0.242405
0;0.59;0.234783
0;0.6;0.227139
0;0.61;0.219477
0;0.62;0.2118
0;0.63;0.204111
0;0.64;0.196411
0;0.65;0.188703
0;0.66;0.180989
0;0.67;0.173272
0;0.68;0.165554
0;0.69;0.157835
0;0.7;0.150119
0;0.71;0.142407
0;0.72;0.1347
0;0.73;0.126999
0;0.74;0.119305
0;0.75;0.11162
0;0.76;0.103944
0;0.77;0.0962772
0;0.78;0.0886198
0;0.79;0.0809711
0;0.8;0.073331
0;0.81;0.0660552
0;0.82;0.0594474
0;0.83;0.0534405
0;0.84;0.0479743
0;0.85;0.042993
0;0.86;0.0384461
0;0.87;0.0342874
0;0.88;0.0304745
0;0.89;0.0269685
0;0.9;0.0237337
0;0.91;0.020737
0;0.92;0.0179478
0;0.93;0.0153377
0;0.94;0.0128799
0;0.95;0.0105492
0;0.96;0.00832191
0;0.97;0.00617507
0;0.98;0.00408671
0;0.99;0.00203538
0.02;-1;5.41374e-33
0.02;-0.99;0.00203421
0.02;-0.98;0.00408437
0.02;-0.97;0.00617154
0.02;-0.96;0.00831715
0.02;-0.95;0.0105432
0.02;-0.94;0.0128725
0.02;-0.93;0.015329
0.02;-0.92;0.0179377
0.02;-0.91;0.0207253
0.02;-0.9;0.0237204
0.02;-0.89;0.0269535
0.02;-0.88;0.0304576
0.02;-0.87;0.0342686
0.02;-0.86;0.0384252
0.02;-0.85;0.0429699
0.02;-0.84;0.0479488
0.02;-0.83;0.0534126
0.02;-0.82;0.0594168
0.02;-0.81;0.0660225
0.02;-0.8;0.0732967
0.02;-0.79;0.0809322
0.02;-0.78;0.088577
0.02;-0.77;0.0962314
0.02;-0.76;0.103895
0.02;-0.75;0.111569
0.02;-0.74;0.119251
0.02;-0.73;0.126942
0.02;-0.72;0.13464
0.02;-0.71;0.142345
0.02;-0.7;0.150056
0.02;-0.69;0.157769
0.02;-0.68;0.165486
0.02;-0.67;0.173202
0.02;-0.66;0.180917
0.02;-0.65;0.188629
0.02;-0.64;0.196335
0.02;-0.63;0.204033
0.02;-0.62;0.211722
0.02;-0.61;0.219397
0.02;-0.6;0.227057
0.02;-0.59;0.234699
0.02;-0.58;0.24232
0.02;-0.57;0.249918
0.02;-0.56;0.257489
0.02;-0.55;0.265031
0.02;-0.54;0.272539
0.02;-0.53;0.280011
0.02;-0.52;0.287444
0.02;-0.51;0.294834
0.02;-0.5;0.302178
0.02;-0.49;0.309471
0.02;-0.48;0.316711
0.02;-0.47;0.323893
0.02;-0.46;0.331013
0.02;-0.45;0.338069
0.02;-0.44;0.345054
0.02;-0.43;0.351967
0.02;-0.42;0.358802
0.02;-0.41;0.365555
0.02;-0.4;0.372223
0.02;-0.39;0.3788
0.02;-0.38;0.385283
0.02;-0.37;0.391667
0.02;-0.36;0.397948
0.02;-0.35;0.404122
0.02;-0.34;0.410184
0.02;-0.33;0.41613
0.02;-0.32;0.421955
0.02;-0.31;0.427655
0.02;-0.3;0.433226
0.02;-0.29;0.438664
0.02;-0.28;0.443963
0.02;-0.27;0.449121
0.02;-0.26;0.454133
0.02;-0.25;0.458994
0.02;-0.24;0.463701
0.02;-0.23;0.46825
0.02;-0.22;0.472637
0.02;-0.21;0.476857
0.02;-0.2;0.480908
0.02;-0.19;0.484786
0.02;-0.18;0.488487
0.02;-0.17;0.492008
0.02;-0.16;0.495346
0.02;-0.15;0.498498
0.02;-0.14;0.501461
0.02;-0.13;0.504232
0.02;-0.12;0.506808
0.02;-0.11;0.509187
0.02;-0.1;0.511368
0.02;-0.09;0.513347
0.02;-0.08;0.515123
0.02;-0.07;0.516693
0.02;-0.06;0.518058
0.02;-0.05;0.519215
0.02;-0.04;0.520163
0.02;-0.03;0.520902
0.02;-0.02;0.521429
0.02;-0.01;0.521746
0.02;0;0.521852
0.02;0.01;0.521746
0.02;0.02;0.521429
0.02;0.03;0.520901
0.02;0.04;0.520163
0.02;0.05;0.519214
0.02;0.06;0.518057
0.02;0.07;0.516693
0.02;0.08;0.515122
0.02;0.09;0.513346
0.02;0.1;0.511367
0.02;0.11;0.509186
0.02;0.12;0.506807
0.02;0.13;0.50423
0.02;0.14;0.501459
0.02;0.15;0.498497
0.02;0.16;0.495345
0.02;0.17;0.492006
0.02;0.18;0.488485
0.02;0.19;0.484784
0.02;0.2;0.480906
0.02;0.21;0.476855
0.02;0.22;0.472634
0.02;0.23;0.468247
0.02;0.24;0.463698
0.02;0.25;0.458991
0.02;0.26;0.45413
0.02;0.27;0.449118
0.02;0.28;0.44396
0.02;0.29;0.43866
0.02;0.3;0.433222
0.02;0.31;0.427651
0.02;0.32;0.421951
0.02;0.33;0.416125
0.02;0.34;0.410179
0.02;0.35;0.404117
0.02;0.36;0.397943
0.02;0.37;0.391662
0.02;0.38;0.385278
0.02;0.39;0.378794
0.02;0.4;0.372217
0.02;0.41;0.365549
0.02;0.42;0.358795
0.02;0.43;0.35196
0.02;0.44;0.345047
0.02;0.45;0.338061
0.02;0.46;0.331005
0.02;0.47;0.323884
0.02;0.48;0.316702
0.02;0.49;0.309461
0.02;0.5;0.302167
0.02;0.51;0.294823
0.02;0.52;0.287432
0.02;0.53;0.279999
0.02;0.54;0.272525
0.02;0.55;0.265016
0.02;0.56;0.257473
0.02;0.57;0.249901
0.02;0.58;0.242302
0.02;0.59;0.234679
0.02;0.6;0.227035
0.02;0.61;0.219374
0.02;0.62;0.211697
0.02;0.63;0.204007
0.02;0.64;0.196307
0.02;0.65;0.188599
0.02;0.66;0.180885
0.02;0.67;0.173168
0.02;0.68;0.165449
0.02;0.69;0.157731
0.02;0.7;0.150015
0.02;0.71;0.142302
0.02;0.72;0.134596
0.02;0.73;0.126896
0.02;0.74;0.119204
0.02;0.75;0.111521
0.02;0.76;0.103847
0.02;0.77;0.0961833
0.02;0.78;0.0885298
0.02;0.79;0.0808863
0.02;0.8;0.0732529
0.02;0.81;0.0659809
0.02;0.82;0.0593777
0.02;0.83;0.0533761
0.02;0.84;0.0479148
0.02;0.85;0.0429386
0.02;0.86;0.0383966
0.02;0.87;0.0342426
0.02;0.88;0.0304342
0.02;0.89;0.0269325
0.02;0.9;0.0237018
0.02;0.91;0.020709
0.02;0.92;0.0179235
0.02;0.93;0.0153168
0.02;0.94;0.0128623
0.02;0.95;0.0105349
0.02;0.96;0.00831057
0.02;0.97;0.00616666
0.02;0.98;0.00408114
0.02;0.99;0.00203261
0.04;-1;2.7057e-33
0.04;-0.99;0.00202912
0.04;-0.98;0.00407412
0.04;-0.97;0.00615608
0.04;-0.96;0.00829632
0.04;-0.95;0.0105168
0.04;-0.94;0.0128404
0.04;-0.93;0.0152908
0.04;-0.92;0.0178931
0.04;-0.91;0.0206741
0.04;-0.9;0.0236621
0.04;-0.89;0.0268877
0.04;-0.88;0.0303839
0.04;-0.87;0.0341865
0.04;-0.86;0.0383344
0.04;-0.85;0.0428697
0.04;-0.84;0.0478389
0.04;-0.83;0.0532924
0.04;-0.82;0.0592859
0.04;-0.81;0.0658796
0.04;-0.8;0.0731407
0.04;-0.79;0.0807659
0.04;-0.78;0.0884009
0.04;-0.77;0.0960456
0.04;-0.76;0.103701
0.04;-0.75;0.111366
0.04;-0.74;0.119042
0.04;-0.73;0.126726
0.04;-0.72;0.134419
0.04;-0.71;0.142118
0.04;-0.7;0.149824
0.04;-0.69;0.157533
0.04;-0.68;0.165245
0.04;-0.67;0.172958
0.04;-0.66;0.180669
0.04;-0.65;0.188377
0.04;-0.64;0.19608
0.04;-0.63;0.203775
0.04;-0.62;0.21146
0.04;-0.61;0.219132
0.04;-0.6;0.226789
0.04;-0.59;0.234428
0.04;-0.58;0.242047
0.04;-0.57;0.249642
0.04;-0.56;0.25721
