x;y;u
-0.75;0.82;2.80448e-33
-0.75;0.83;2.80205e-33
-0.75;0.84;2.79989e-33
-0.75;0.85;2.80301e-33
-0.75;0.86;2.80657e-33
-0.75;0.87;2.80754e-33
-0.75;0.88;2.80882e-33
-0.75;0.89;2.81183e-33
-0.75;0.9;2.81764e-33
-0.75;0.91;2.8195e-33
-0.75;0.92;2.81358e-33
-0.75;0.93;2.80872e-33
-0.75;0.94;2.80394e-33
-0.75;0.95;2.80394e-33
-0.75;0.96;2.8028e-33
-0.75;0.97;2.7994e-33
-0.75;0.98;2.80395e-33
-0.75;0.99;2.79966e-33
-0.74;-1;2.80483e-33
-0.74;-0.99;2.80814e-33
-0.74;-0.98;2.80323e-33
-0.74;-0.97;2.80276e-33
-0.74;-0.96;2.8027e-33
-0.74;-0.95;2.8027e-33
-0.74;-0.94;2.80553e-33
-0.74;-0.93;2.80394e-33
-0.74;-0.92;8.69191e-20
-0.74;-0.91;2.80223e-33
-0.74;-0.9;2.80865e-33
-0.74;-0.89;2.80926e-33
-0.74;-0.88;-1.54951e-19
-0.74;-0.87;2.80377e-33
-0.74;-0.86;1.54429e-19
-0.74;-0.85;2.8008e-33
-0.74;-0.84;2.80454e-33
-0.74;-0.83;-3.87222e-20
-0.74;-0.82;2.81182e-33
-0.74;-0.81;9.70554e-20
-0.74;-0.8;2.81504e-33
-0.74;-0.79;2.81362e-33
-0.74;-0.78;2.8098e-33
-0.74;-0.77;2.80478e-33
-0.74;-0.76;2.79932e-33
-0.74;-0.75;-7.24848e-20
-0.74;-0.74;2.80079e-33
-0.74;-0.73;2.8088e-33
-0.74;-0.72;2.81041e-33
-0.74;-0.71;2.80947e-33
-0.74;-0.7;2.8007e-33
-0.74;-0.69;2.79834e-33
-0.74;-0.68;-7.72948e-20
-0.74;-0.67;0.000389438
-0.74;-0.66;0.00189599
-0.74;-0.65;0.00336078
-0.74;-0.64;0.00477239
-0.74;-0.63;0.00613613
-0.74;-0.62;0.00745994
-0.74;-0.61;0.00873792
-0.74;-0.6;0.00997548
-0.74;-0.59;0.0111605
-0.74;-0.58;0.0123202
-0.74;-0.57;0.0134118
-0.74;-0.56;0.0144817
-0.74;-0.55;0.015491
-0.74;-0.54;0.0164833
-0.74;-0.53;0.0174094
-0.74;-0.52;0.0183198
-0.74;-0.51;0.0191755
-0.74;-0.5;0.0200062
-0.74;-0.49;0.0207817
-0.74;-0.48;0.021545
-0.74;-0.47;0.0222487
-0.74;-0.46;0.0229339
-0.74;-0.45;0.0235675
-0.74;-0.44;0.0241832
-0.74;-0.43;0.0247598
-0.74;-0.42;0.0253087
-0.74;-0.41;0.0258241
-0.74;-0.4;0.0263069
-0.74;-0.39;0.0267667
-0.74;-0.38;0.0271887
-0.74;-0.37;0.0275985
-0.74;-0.36;0.0279647
-0.74;-0.35;0.0283218
-0.74;-0.34;0.0286433
-0.74;-0.33;0.0289473
-0.74;-0.32;0.0292314
-0.74;-0.31;0.0294815
-0.74;-0.3;0.0297217
-0.74;-0.29;0.029936
-0.74;-0.28;0.0301414
-0.74;-0.27;0.0303235
-0.74;-0.26;0.0304832
-0.74;-0.25;0.0306304
-0.74;-0.24;0.0307708
-0.74;-0.23;0.0308848
-0.74;-0.22;0.0309915
-0.74;-0.21;0.0310913
-0.74;-0.2;0.0311823
-0.74;-0.19;0.031248
-0.74;-0.18;0.0313106
-0.74;-0.17;0.0313745
-0.74;-0.16;0.0314246
-0.74;-0.15;0.0314621
-0.74;-0.14;0.0314922
-0.74;-0.13;0.0315245
-0.74;-0.12;0.0315553
-0.74;-0.11;0.0315781
-0.74;-0.1;0.031588
-0.74;-0.09;0.031601
-0.74;-0.08;0.0316103
-0.74;-0.07;0.0316178
-0.74;-0.06;0.0316239
-0.74;-0.05;0.0316318
-0.74;-0.04;0.0316372
-0.74;-0.03;0.0316405
-0.74;-0.02;0.0316384
-0.74;-0.01;0.0316435
-0.74;0;0.0316445
-0.74;0.01;0.0316487
-0.74;0.02;0.0316448
-0.74;0.03;0.0316421
-0.74;0.04;0.0316381
-0.74;0.05;0.031629
-0.74;0.06;0.0316247
-0.74;0.07;0.0316194
-0.74;0.08;0.0316082
-0.74;0.09;0.0315987
-0.74;0.1;0.031588
-0.74;0.11;0.0315779
-0.74;0.12;0.0315517
-0.74;0.13;0.0315272
-0.74;0.14;0.0314957
-0.74;0.15;0.0314617
-0.74;0.16;0.0314253
-0.74;0.17;0.0313747
-0.74;0.18;0.0313173
-0.74;0.19;0.0312523
-0.74;0.2;0.0311791
-0.74;0.21;0.031085
-0.74;0.22;0.0309922
-0.74;0.23;0.0308901
-0.74;0.24;0.0307698
-0.74;0.25;0.0306279
-0.74;0.26;0.0304821
-0.74;0.27;0.0303219
-0.74;0.28;0.0301326
-0.74;0.29;0.0299369
-0.74;0.3;0.0297234
-0.74;0.31;0.029474
-0.74;0.32;0.0292277
-0.74;0.33;0.0289401
-0.74;0.34;0.0286417
-0.74;0.35;0.0283209
-0.74;0.36;0.027968
-0.74;0.37;0.0276028
-0.74;0.38;0.0272013
-0.74;0.39;0.0267699
-0.74;0.4;0.0263095
-0.74;0.41;0.0258237
-0.74;0.42;0.0253136
-0.74;0.43;0.0247608
-0.74;0.44;0.0241899
-0.74;0.45;0.023572
-0.74;0.46;0.0229371
-0.74;0.47;0.0222487
-0.74;0.48;0.0215461
-0.74;0.49;0.0207826
-0.74;0.5;0.0200075
-0.74;0.51;0.0191758
-0.74;0.52;0.0183272
-0.74;0.53;0.0174149
-0.74;0.54;0.0164873
-0.74;0.55;0.0155007
-0.74;0.56;0.014486
-0.74;0.57;0.0134149
-0.74;0.58;0.0123184
-0.74;0.59;0.0111597
-0.74;0.6;0.00997692
-0.74;0.61;0.00873996
-0.74;0.62;0.00746667
-0.74;0.63;0.00614295
-0.74;0.64;0.00477379
-0.74;0.65;0.00336053
-0.74;0.66;0.00190046
-0.74;0.67;0.000390362
-0.74;0.68;2.80739e-33
-0.74;0.69;2.80668e-33
-0.74;0.7;2.80654e-33
-0.74;0.71;2.80694e-33
-0.74;0.72;2.80819e-33
-0.74;0.73;2.8098e-33
-0.74;0.74;2.80395e-33
-0.74;0.75;2.79807e-33
-0.74;0.76;2.79962e-33
-0.74;0.77;2.80103e-33
-0.74;0.78;2.80313e-33
-0.74;0.79;2.80465e-33
-0.74;0.8;2.80455e-33
-0.74;0.81;2.80424e-33
-0.74;0.82;2.80179e-33
-0.74;0.83;2.79994e-33
-0.74;0.84;2.80349e-33
-0.74;0.85;2.80664e-33
-0.74;0.86;2.80775e-33
-0.74;0.87;2.80903e-33
-0.74;0.88;2.81296e-33
-0.74;0.89;2.81877e-33
-0.74;0.9;2.81817e-33
-0.74;0.91;2.81225e-33
-0.74;0.92;2.80862e-33
-0.74;0.93;2.80394e-33
-0.74;0.94;2.80394e-33
-0.74;0.95;2.80181e-33
-0.74;0.96;2.79841e-33
-0.74;0.97;2.79738e-33
-0.74;0.98;2.80074e-33
-0.74;0.99;2.80674e-33
-0.73;-1;2.80768e-33
-0.73;-0.99;2.80558e-33
-0.73;-0.98;2.80369e-33
-0.73;-0.97;2.80339e-33
-0.73;-0.96;2.80291e-33
-0.73;-0.95;2.8027e-33
-0.73;-0.94;2.8027e-33
-0.73;-0.93;2.80553e-33
-0.73;-0.92;2.80436e-33
-0.73;-0.91;1.54523e-19
-0.73;-0.9;2.80223e-33
-0.73;-0.89;1.54951e-19
-0.73;-0.88;2.80989e-33
-0.73;-0.87;-1.54951e-19
-0.73;-0.86;2.80386e-33
-0.73;-0.85;2.80244e-33
-0.73;-0.84;1.44777e-19
-0.73;-0.83;2.80397e-33
-0.73;-0.82;2.80819e-33
-0.73;-0.81;2.81141e-33
-0.73;-0.8;-1.16466e-19
-0.73;-0.79;2.81515e-33
-0.73;-0.78;2.81373e-33
-0.73;-0.77;2.81005e-33
-0.73;-0.76;2.80504e-33
-0.73;-0.75;2.79948e-33
-0.73;-0.74;-1.35305e-19
-0.73;-0.73;2.80079e-33
-0.73;-0.72;2.80884e-33
-0.73;-0.71;2.81045e-33
-0.73;-0.7;2.80904e-33
-0.73;-0.69;2.80027e-33
-0.73;-0.68;0.000524339
-0.73;-0.67;0.00205085
-0.73;-0.66;0.00352918
-0.73;-0.65;0.0049706
-0.73;-0.64;0.00635112
-0.73;-0.63;0.0076902
-0.73;-0.62;0.00898351
-0.73;-0.61;0.0102434
-0.73;-0.6;0.0114366
-0.73;-0.59;0.012617
-0.73;-0.58;0.0137194
-0.73;-0.57;0.014803
-0.73;-0.56;0.015824
-0.73;-0.55;0.016817
-0.73;-0.54;0.017763
-0.73;-0.53;0.0186706
-0.73;-0.52;0.0195352
-0.73;-0.51;0.0203685
-0.73;-0.5;0.0211591
-0.73;-0.49;0.021914
-0.73;-0.48;0.0226315
-0.73;-0.47;0.0233168
-0.73;-0.46;0.0239619
-0.73;-0.45;0.0245721
-0.73;-0.44;0.0251491
-0.73;-0.43;0.0256987
-0.73;-0.42;0.0262088
-0.73;-0.41;0.0267015
-0.73;-0.4;0.0271428
-0.73;-0.39;0.027577
-0.73;-0.38;0.0279582
-0.73;-0.37;0.0283363
-0.73;-0.36;0.0286765
-0.73;-0.35;0.0289965
-0.73;-0.34;0.029289
-0.73;-0.33;0.0295575
-0.73;-0.32;0.0298145
-0.73;-0.31;0.0300315
-0.73;-0.3;0.0302403
-0.73;-0.29;0.0304304
-0.73;-0.28;0.0305961
-0.73;-0.27;0.0307523
-0.73;-0.26;0.0308909
-0.73;-0.25;0.0310052
-0.73;-0.24;0.0311211
-0.73;-0.23;0.0312141
-0.73;-0.22;0.0312923
-0.73;-0.21;0.0313684
-0.73;-0.2;0.0314276
-0.73;-0.19;0.0314756
-0.73;-0.18;0.0315163
-0.73;-0.17;0.0315592
-0.73;-0.16;0.0315842
-0.73;-0.15;0.0316014
-0.73;-0.14;0.0316191
-0.73;-0.13;0.0316331
-0.73;-0.12;0.0316466
-0.73;-0.11;0.0316513
-0.73;-0.1;0.0316497
-0.73;-0.09;0.0316494
-0.73;-0.08;0.0316462
-0.73;-0.07;0.0316459
-0.73;-0.06;0.0316458
-0.73;-0.05;0.0316457
-0.73;-0.04;0.0316453
-0.73;-0.03;0.031645
-0.73;-0.02;0.0316421
-0.73;-0.01;0.031642
-0.73;0;0.0316453
-0.73;0.01;0.0316435
-0.73;0.02;0.0316428
-0.73;0.03;0.0316443
-0.73;0.04;0.0316405
-0.73;0.05;0.0316436
-0.73;0.06;0.0316498
-0.73;0.07;0.0316427
-0.73;0.08;0.0316446
-0.73;0.09;0.0316479
-0.73;0.1;0.0316531
-0.73;0.11;0.0316513
-0.73;0.12;0.0316448
-0.73;0.13;0.0316333
-0.73;0.14;0.0316184
-0.73;0.15;0.031603
-0.73;0.16;0.0315826
-0.73;0.17;0.0315544
-0.73;0.18;0.0315234
-0.73;0.19;0.0314709
-0.73;0.2;0.0314245
-0.73;0.21;0.0313639
-0.73;0.22;0.0312887
-0.73;0.23;0.0312107
-0.73;0.24;0.0311195
-0.73;0.25;0.0310041
-0.73;0.26;0.0308885
-0.73;0.27;0.0307564
-0.73;0.28;0.0305926
-0.73;0.29;0.0304284
-0.73;0.3;0.0302425
-0.73;0.31;0.0300379
-0.73;0.32;0.0298161
-0.73;0.33;0.0295548
-0.73;0.34;0.0292918
-0.73;0.35;0.0289952
-0.73;0.36;0.0286771
-0.73;0.37;0.0283336
-0.73;0.38;0.0279625
-0.73;0.39;0.0275744
-0.73;0.4;0.0271421
-0.73;0.41;0.0266909
-0.73;0.42;0.0262086
-0.73;0.43;0.0256989
-0.73;0.44;0.0251493
-0.73;0.45;0.0245747
-0.73;0.46;0.0239563
-0.73;0.47;0.0233125
-0.73;0.48;0.0226318
-0.73;0.49;0.0219149
-0.73;0.5;0.0211569
-0.73;0.51;0.0203702
-0.73;0.52;0.0195401
-0.73;0.53;0.0186745
-0.73;0.54;0.0177609
-0.73;0.55;0.0168187
-0.73;0.56;0.0158232
-0.73;0.57;0.0147983
-0.73;0.58;0.0137133
-0.73;0.59;0.0126062
-0.73;0.6;0.0114358
-0.73;0.61;0.0102449
-0.73;0.62;0.00899126
-0.73;0.63;0.00770271
-0.73;0.64;0.00635592
-0.73;0.65;0.00497412
-0.73;0.66;0.00353369
-0.73;0.67;0.00205383
-0.73;0.68;0.000525101
-0.73;0.69;2.80652e-33
-0.73;0.7;2.80692e-33
-0.73;0.71;2.80815e-33
-0.73;0.72;2.80976e-33
-0.73;0.73;2.80395e-33
-0.73;0.74;2.79811e-33
-0.73;0.75;2.79966e-33
-0.73;0.76;2.80114e-33
-0.73;0.77;2.80324e-33
-0.73;0.78;2.80464e-33
-0.73;0.79;2.80454e-33
-0.73;0.8;2.80398e-33
-0.73;0.81;2.80153e-33
-0.73;0.82;2.80041e-33
-0.73;0.83;2.80397e-33
-0.73;0.84;2.80668e-33
-0.73;0.85;2.80796e-33
-0.73;0.86;2.8091e-33
-0.73;0.87;2.81408e-33
-0.73;0.88;2.81989e-33
-0.73;0.89;2.81684e-33
-0.73;0.9;2.81093e-33
-0.73;0.91;2.80801e-33
-0.73;0.92;2.80394e-33
-0.73;0.93;2.80394e-33
-0.73;0.94;2.80083e-33
-0.73;0.95;2.79743e-33
-0.73;0.96;2.79847e-33
-0.73;0.97;2.80182e-33
-0.73;0.98;2.80674e-33
-0.73;0.99;2.80547e-33
-0.72;-1;2.81027e-33
-0.72;-0.99;2.80814e-33
-0.72;-0.98;2.80633e-33
-0.72;-0.97;2.80423e-33
-0.72;-0.96;2.80354e-33
-0.72;-0.95;2.80307e-33
-0.72;-0.94;2.8027e-33
-0.72;-0.93;2.8027e-33
-0.72;-0.92;2.80525e-33
-0.72;-0.91;2.80478e-33
-0.72;-0.9;2.80315e-33
-0.72;-0.89;2.80223e-33
-0.72;-0.88;2.80685e-33
-0.72;-0.87;2.81021e-33
-0.72;-0.86;2.80727e-33
-0.72;-0.85;7.74754e-20
-0.72;-0.84;2.8027e-33
-0.72;-0.83;3.86072e-20
-0.72;-0.82;2.8034e-33
-0.72;-0.81;2.80762e-33
-0.72;-0.8;2.811e-33
-0.72;-0.79;-7.76443e-20
-0.72;-0.78;2.81526e-33
-0.72;-0.77;2.81384e-33
-0.72;-0.76;2.81031e-33
-0.72;-0.75;2.8053e-33
-0.72;-0.74;2.79964e-33
-0.72;-0.73;-7.73171e-20
-0.72;-0.72;2.80079e-33
-0.72;-0.71;2.80888e-33
-0.72;-0.7;2.81049e-33
-0.72;-0.69;0.000617201
-0.72;-0.68;0.00216031
-0.72;-0.67;0.00366026
-0.72;-0.66;0.00512116
-0.72;-0.65;0.00652025
-0.72;-0.64;0.00788877
-0.72;-0.63;0.00918695
-0.72;-0.62;0.0104645
-0.72;-0.61;0.0116748
-0.72;-0.6;0.0128534
-0.72;-0.59;0.0139845
-0.72;-0.58;0.0150697
-0.72;-0.57;0.0161119
-0.72;-0.56;0.0171088
-0.72;-0.55;0.0180767
-0.72;-0.54;0.0189907
-0.72;-0.53;0.0198712
-0.72;-0.52;0.0207018
-0.72;-0.51;0.021513
-0.72;-0.5;0.0222554
-0.72;-0.49;0.0229839
-0.72;-0.48;0.023663
-0.72;-0.47;0.0243222
-0.72;-0.46;0.0249183
-0.72;-0.45;0.0255092
-0.72;-0.44;0.0260456
-0.72;-0.43;0.0265635
-0.72;-0.42;0.0270389
-0.72;-0.41;0.0274961
-0.72;-0.4;0.0279128
-0.72;-0.39;0.028303
-0.72;-0.38;0.0286597
-0.72;-0.37;0.0290008
-0.72;-0.36;0.0293142
-0.72;-0.35;0.0295957
-0.72;-0.34;0.0298614
-0.72;-0.33;0.0300902
-0.72;-0.32;0.0303128
-0.72;-0.31;0.0305016
-0.72;-0.3;0.0306806
-0.72;-0.29;0.0308421
-0.72;-0.28;0.0309732
-0.72;-0.27;0.0311037
-0.72;-0.26;0.0312094
-0.72;-0.25;0.031297
-0.72;-0.24;0.0313824
-0.72;-0.23;0.0314453
-0.72;-0.22;0.031498
-0.72;-0.21;0.0315466
-0.72;-0.2;0.0315861
-0.72;-0.19;0.0316082
-0.72;-0.18;0.0316318
-0.72;-0.17;0.0316493
-0.72;-0.16;0.0316521
-0.72;-0.15;0.0316484
-0.72;-0.14;0.0316475
-0.72;-0.13;0.0316449
-0.72;-0.12;0.0316411
-0.72;-0.11;0.0316285
-0.72;-0.1;0.031611
-0.72;-0.09;0.0315993
-0.72;-0.08;0.0315882
-0.72;-0.07;0.0315757
-0.72;-0.06;0.0315658
-0.72;-0.05;0.031556
-0.72;-0.04;0.0315542
-0.72;-0.03;0.031549
-0.72;-0.02;0.0315405
-0.72;-0.01;0.0315336
-0.72;0;0.0315312
-0.72;0.01;0.031539
-0.72;0.02;0.031541
-0.72;0.03;0.0315462
-0.72;0.04;0.0315515
-0.72;0.05;0.0315563
-0.72;0.06;0.0315671
-0.72;0.07;0.0315738
-0.72;0.08;0.0315839
-0.72;0.09;0.0316001
-0.72;0.1;0.0316196
-0.72;0.11;0.0316274
-0.72;0.12;0.0316439
-0.72;0.13;0.0316425
-0.72;0.14;0.0316497
-0.72;0.15;0.0316469
-0.72;0.16;0.0316494
-0.72;0.17;0.0316482
-0.72;0.18;0.0316233
-0.72;0.19;0.031612
-0.72;0.2;0.0315857
-0.72;0.21;0.0315495
-0.72;0.22;0.0314987
-0.72;0.23;0.0314433
-0.72;0.24;0.0313797
-0.72;0.25;0.0312945
-0.72;0.26;0.031213
-0.72;0.27;0.0311045
-0.72;0.28;0.0309729
-0.72;0.29;0.030839
-0.72;0.3;0.030681
-0.72;0.31;0.030508
-0.72;0.32;0.0303146
-0.72;0.33;0.0300893
-0.72;0.34;0.0298543
-0.72;0.35;0.0295922
-0.72;0.36;0.0293107
-0.72;0.37;0.0290055
-0.72;0.38;0.0286613
-0.72;0.39;0.0283024
-0.72;0.4;0.027907
-0.72;0.41;0.027494
-0.72;0.42;0.0270393
-0.72;0.43;0.0265706
-0.72;0.44;0.0260535
-0.72;0.45;0.025508
-0.72;0.46;0.0249174
-0.72;0.47;0.024317
-0.72;0.48;0.0236588
-0.72;0.49;0.0229859
-0.72;0.5;0.0222534
-0.72;0.51;0.021507
-0.72;0.52;0.0207028
-0.72;0.53;0.0198658
-0.72;0.54;0.0189852
-0.72;0.55;0.018073
-0.72;0.56;0.0171104
-0.72;0.57;0.0161125
-0.72;0.58;0.0150688
-0.72;0.59;0.0139775
-0.72;0.6;0.0128553
-0.72;0.61;0.0116735
-0.72;0.62;0.0104625
-0.72;0.63;0.00918953
-0.72;0.64;0.0078942
-0.72;0.65;0.00652287
-0.72;0.66;0.00512124
-0.72;0.67;0.00366043
-0.72;0.68;0.0021646
-0.72;0.69;0.000616067
-0.72;0.7;2.80811e-33
-0.72;0.71;2.80972e-33
-0.72;0.72;2.80395e-33
-0.72;0.73;2.79815e-33
-0.72;0.74;2.7997e-33
-0.72;0.75;2.80125e-33
-0.72;0.76;2.80335e-33
-0.72;0.77;2.80463e-33
-0.72;0.78;2.80453e-33
-0.72;0.79;2.80372e-33
-0.72;0.8;2.80127e-33
-0.72;0.81;2.80089e-33
-0.72;0.82;2.80444e-33
-0.72;0.83;2.80689e-33
-0.72;0.84;2.80817e-33
-0.72;0.85;2.80939e-33
-0.72;0.86;2.8152e-33
-0.72;0.87;2.82047e-33
-0.72;0.88;2.81551e-33
-0.72;0.89;2.8096e-33
-0.72;0.9;2.8074e-33
-0.72;0.91;2.80394e-33
-0.72;0.92;2.80325e-33
-0.72;0.93;2.79985e-33
-0.72;0.94;2.79696e-33
-0.72;0.95;2.79955e-33
-0.72;0.96;2.80291e-33
-0.72;0.97;2.80429e-33
-0.72;0.98;2.80547e-33
-0.72;0.99;2.80547e-33
-0.71;-1;2.81479e-33
-0.71;-0.99;2.81155e-33
-0.71;-0.98;2.80831e-33
-0.71;-0.97;2.80708e-33
-0.71;-0.96;2.80499e-33
-0.71;-0.95;2.80369e-33
-0.71;-0.94;2.80322e-33
-0.71;-0.93;2.80274e-33
-0.71;-0.92;2.8027e-33
-0.71;-0.91;2.80485e-33
-0.71;-0.9;2.8052e-33
-0.71;-0.89;-1.54523e-19
-0.71;-0.88;2.80223e-33
-0.71;-0.87;2.80594e-33
-0.71;-0.86;2.80996e-33
-0.71;-0.85;2.8079e-33
-0.71;-0.84;2.80466e-33
-0.71;-0.83;2.80296e-33
-0.71;-0.82;7.72143e-20
-0.71;-0.81;2.80284e-33
-0.71;-0.8;2.80706e-33
-0.71;-0.79;2.81059e-33
-0.71;-0.78;7.76443e-20
-0.71;-0.77;2.81537e-33
-0.71;-0.76;2.81395e-33
-0.71;-0.75;2.81057e-33
-0.71;-0.74;2.80556e-33
-0.71;-0.73;2.7998e-33
-0.71;-0.72;1.35305e-19
-0.71;-0.71;2.80079e-33
-0.71;-0.7;0.00066353
-0.71;-0.69;0.00223537
-0.71;-0.68;0.00375538
-0.71;-0.67;0.00523981
-0.71;-0.66;0.00665175
-0.71;-0.65;0.0080433
-0.71;-0.64;0.00935501
-0.71;-0.63;0.0106425
-0.71;-0.62;0.0118734
-0.71;-0.61;0.0130621
-0.71;-0.6;0.01421
-0.71;-0.59;0.0153082
-0.71;-0.58;0.016367
-0.71;-0.57;0.01737
-0.71;-0.56;0.0183536
-0.71;-0.55;0.0192683
-0.71;-0.54;0.0201639
-0.71;-0.53;0.0209973
-0.71;-0.52;0.0218066
-0.71;-0.51;0.0225694
-0.71;-0.5;0.0232936
-0.71;-0.49;0.0239826
-0.71;-0.48;0.0246335
-0.71;-0.47;0.0252453
-0.71;-0.46;0.0258235
-0.71;-0.45;0.0263717
-0.71;-0.44;0.0268786
-0.71;-0.43;0.0273586
-0.71;-0.42;0.0278026
-0.71;-0.41;0.0282168
-0.71;-0.4;0.0286001
-0.71;-0.39;0.0289589
-0.71;-0.38;0.029291
-0.71;-0.37;0.0295886
-0.71;-0.36;0.0298724
-0.71;-0.35;0.0301244
-0.71;-0.34;0.0303519
-0.71;-0.33;0.0305471
-0.71;-0.32;0.030733
-0.71;-0.31;0.0308925
-0.71;-0.3;0.0310359
-0.71;-0.29;0.0311695
-0.71;-0.28;0.0312658
-0.71;-0.27;0.0313655
-0.71;-0.26;0.0314395
-0.71;-0.25;0.0315022
-0.71;-0.24;0.031557
-0.71;-0.23;0.0315918
-0.71;-0.22;0.0316178
-0.71;-0.21;0.0316403
-0.71;-0.2;0.0316488
-0.71;-0.19;0.0316461
-0.71;-0.18;0.0316481
-0.71;-0.17;0.0316379
-0.71;-0.16;0.0316191
-0.71;-0.15;0.0316038
-0.71;-0.14;0.0315799
-0.71;-0.13;0.0315577
-0.71;-0.12;0.0315369
-0.71;-0.11;0.0315042
-0.71;-0.1;0.0314764
-0.71;-0.09;0.0314476
-0.71;-0.08;0.0314256
-0.71;-0.07;0.0314061
-0.71;-0.06;0.0313876
-0.71;-0.05;0.0313741
-0.71;-0.04;0.031357
-0.71;-0.03;0.0313402
-0.71;-0.02;0.0313301
-0.71;-0.01;0.0313259
-0.71;0;0.0313204
-0.71;0.01;0.031322
-0.71;0.02;0.0313301
-0.71;0.03;0.0313413
-0.71;0.04;0.0313553
-0.71;0.05;0.0313715
-0.71;0.06;0.0313887
-0.71;0.07;0.0314067
-0.71;0.08;0.031427
-0.71;0.09;0.0314494
-0.71;0.1;0.0314831
-0.71;0.11;0.0315056
-0.71;0.12;0.031533
-0.71;0.13;0.0315575
-0.71;0.14;0.031577
-0.71;0.15;0.0316003
-0.71;0.16;0.0316195
-0.71;0.17;0.0316438
-0.71;0.18;0.0316468
-0.71;0.19;0.0316572
-0.71;0.2;0.0316499
-0.71;0.21;0.0316442
-0.71;0.22;0.0316171
-0.71;0.23;0.031596
-0.71;0.24;0.0315557
-0.71;0.25;0.0315026
-0.71;0.26;0.0314353
-0.71;0.27;0.0313664
-0.71;0.28;0.0312705
-0.71;0.29;0.0311684
-0.71;0.3;0.0310391
-0.71;0.31;0.0308982
-0.71;0.32;0.0307336
-0.71;0.33;0.0305469
-0.71;0.34;0.0303518
-0.71;0.35;0.0301151
-0.71;0.36;0.0298711
-0.71;0.37;0.0295909
-0.71;0.38;0.0292904
-0.71;0.39;0.0289573
-0.71;0.4;0.0286072
-0.71;0.41;0.0282165
-0.71;0.42;0.0278017
-0.71;0.43;0.02736
-0.71;0.44;0.0268787
-0.71;0.45;0.0263621
-0.71;0.46;0.0258207
-0.71;0.47;0.0252442
-0.71;0.48;0.0246288
-0.71;0.49;0.0239808
-0.71;0.5;0.0232898
-0.71;0.51;0.022559
-0.71;0.52;0.0218039
-0.71;0.53;0.0209923
-0.71;0.54;0.0201558
-0.71;0.55;0.0192628
-0.71;0.56;0.018351
-0.71;0.57;0.017372
-0.71;0.58;0.0163664
-0.71;0.59;0.0153019
-0.71;0.6;0.0142083
-0.71;0.61;0.0130585
-0.71;0.62;0.0118633
-0.71;0.63;0.0106394
-0.71;0.64;0.00935257
-0.71;0.65;0.00804322
-0.71;0.66;0.00664713
-0.71;0.67;0.00523081
-0.71;0.68;0.00374967
-0.71;0.69;0.00223285
-0.71;0.7;0.000663482
-0.71;0.71;2.80395e-33
-0.71;0.72;2.79819e-33
-0.71;0.73;2.79974e-33
-0.71;0.74;2.80136e-33
-0.71;0.75;2.80346e-33
-0.71;0.76;2.80462e-33
-0.71;0.77;2.80452e-33
-0.71;0.78;2.80346e-33
-0.71;0.79;2.80101e-33
-0.71;0.8;2.80137e-33
-0.71;0.81;2.80492e-33
-0.71;0.82;2.8071e-33
-0.71;0.83;2.80838e-33
-0.71;0.84;2.81052e-33
-0.71;0.85;2.81633e-33
-0.71;0.86;2.8201e-33
-0.71;0.87;2.81419e-33
-0.71;0.88;2.80872e-33
-0.71;0.89;2.80679e-33
-0.71;0.9;2.80394e-33
-0.71;0.91;2.80226e-33
-0.71;0.92;2.79886e-33
-0.71;0.93;2.79728e-33
-0.71;0.94;2.80064e-33
-0.71;0.95;2.80395e-33
-0.71;0.96;2.80476e-33
-0.71;0.97;2.80547e-33
-0.71;0.98;2.80671e-33
-0.71;0.99;2.80561e-33
-0.7;-1;2.80385e-33
-0.7;-0.99;2.81513e-33
-0.7;-0.98;2.81283e-33
-0.7;-0.97;2.80959e-33
-0.7;-0.96;2.80784e-33
-0.7;-0.95;2.80574e-33
-0.7;-0.94;2.80369e-33
-0.7;-0.93;2.80337e-33
-0.7;-0.92;2.8029e-33
-0.7;-0.91;2.8027e-33
-0.7;-0.9;2.80445e-33
-0.7;-0.89;2.80553e-33
-0.7;-0.88;2.80398e-33
-0.7;-0.87;-1.54523e-19
-0.7;-0.86;2.80504e-33
-0.7;-0.85;-7.74754e-20
-0.7;-0.84;2.80853e-33
-0.7;-0.83;2.80528e-33
-0.7;-0.82;2.80322e-33
-0.7;-0.81;2.80163e-33
-0.7;-0.8;2.80227e-33
-0.7;-0.79;2.80649e-33
-0.7;-0.78;2.81018e-33
-0.7;-0.77;1.55289e-19
-0.7;-0.76;2.81548e-33
-0.7;-0.75;2.81407e-33
-0.7;-0.74;2.81083e-33
-0.7;-0.73;2.80582e-33
-0.7;-0.72;2.79996e-33
-0.7;-0.71;0.000660359
-0.7;-0.7;0.00225131
-0.7;-0.69;0.00379494
-0.7;-0.68;0.00529682
-0.7;-0.67;0.00673317
-0.7;-0.66;0.00813654
-0.7;-0.65;0.00947562
-0.7;-0.64;0.0107819
-0.7;-0.63;0.0120328
-0.7;-0.62;0.0132332
-0.7;-0.61;0.014398
-0.7;-0.6;0.015501
-0.7;-0.59;0.0165849
-0.7;-0.58;0.0175931
-0.7;-0.57;0.0185797
-0.7;-0.56;0.0195116
-0.7;-0.55;0.0204061
-0.7;-0.54;0.0212609
-0.7;-0.53;0.0220679
-0.7;-0.52;0.0228447
-0.7;-0.51;0.0235721
